BookId,Title,Author,AuthorLf,AdditionalAuthors,ISBN,ISBN13,MyRating,AverageRating,Publisher,Binding,Pages,YearPublished,OriginalPublicationYear,DateRead,DateAdded,Bookshelves,BookshelvesWithPositions,ExclusiveShelf,MyReview,Spoiler,Notes,ReadCount,RecommendedFor,RecommendedBy,OwnedCopies,OriginalPurchaseDate,OriginalPurchaseLocation,Condition,ConditionDescription,BCID
11081088,Hamlet,William Shakespeare,"Shakespeare, William",Millôr Fernandes,"=""""","=""""",5,4.02,L&PM,Paperback,144,2007,1603,2006/01/01,2010/03/17,"shakespeare, spectacular, top-100, theatre, literature","shakespeare (#2), spectacular (#20), top-100 (#1), theatre (#13), literature (#26)",read,,,,1,,,0,,,,,
19219070,Travesties,Tom Stoppard,"Stoppard, Tom",,"=""""","=""9780802195326""",5,3.97,Grove Press,Kindle Edition,100,2011,1975,2018/12/13,2018/12/10,"2018, theatre, literature","2018 (#73), theatre (#53), literature (#90)",read,,,,1,,,0,,,,,
9625122,Happy Days: A Play in Two Acts,Samuel Beckett,"Beckett, Samuel",,"=""0802144403""","=""9780802144409""",4,3.90,Grove Press,Paperback,96,2013,1961,2018/12/05,2018/12/03,"2018, theatre, literature","2018 (#70), theatre (#52), literature (#88)",read,,,,1,,,0,,,,,
28229,Vox,Nicholson Baker,"Baker, Nicholson",,"=""1862070962""","=""9781862070967""",3,3.43,Granta Books,Paperback,176,1998,1992,2018/12/09,2018/12/09,"2018, literature","2018 (#71), literature (#89)",read,,,,1,,,0,,,,,
7961474,Swan: Poems and Prose Poems,Mary Oliver,"Oliver, Mary",,"=""0807068993""","=""9780807068991""",3,4.29,Beacon Press,Hardcover,96,2010,2010,2018/11/13,2018/11/11,"2018, poetry, literature","2018 (#64), poetry (#24), literature (#86)",read,,,,1,,,0,,,,,
23389865,Sappho: A New Translation of the Complete Works,Sappho,"Sappho, Sappho","André Lardinois, Diane J. Rayor","=""""","=""""",3,4.17,Cambridge University Press,Kindle Edition,183,2014,-600,2018/12/03,2018/11/28,"2018, poetry, top-1000, literature","2018 (#69), poetry (#26), top-1000 (#2), literature (#87)",read,,,,1,,,0,,,,,
9820447,At Home at the Zoo,Edward Albee,"Albee, Edward",,"=""1590205243""","=""9781590205242""",4,3.91,Harry N. Abrams,Paperback,96,2011,2009,2018/09/23,2018/09/23,"theatre, 2018, literature","theatre (#47), 2018 (#59), literature (#82)",read,,,,1,,,0,,,,,
20613761,Citizen: An American Lyric,Claudia Rankine,"Rankine, Claudia",,"=""1555976905""","=""9781555976903""",4,4.29,Graywolf Press,Paperback,169,2014,2014,2018/11/11,2018/11/08,"2018, poetry, literature","2018 (#63), poetry (#23), literature (#85)",read,,,,1,,,0,,,,,
21012748,The Birthday Party (Pinter Plays),Harold Pinter,"Pinter, Harold",,"=""""","=""""",4,3.76,Faber & Faber Plays,Kindle Edition,100,2013,1957,2018/09/26,2018/09/26,"theatre, 2018, top-1000, literature","theatre (#48), 2018 (#58), top-1000 (#4), literature (#83)",read,,,,1,,,0,,,,,
240257,The Caretaker & The Dumb Waiter,Harold Pinter,"Pinter, Harold",,"=""080215087X""","=""9780802150875""",4,3.89,Grove Press,Paperback,121,1994,1960,,2018/10/04,"2018, theatre, literature","2018 (#52), theatre (#49), literature (#84)",read,,,,1,,,0,,,,,
19090605,"The Goat, or Who Is Sylvia?: Broadway Edition",Edward Albee,"Albee, Edward",,"=""1468307525""","=""9781468307528""",4,3.94,The Overlook Press,ebook,110,2004,2003,2018/09/20,2018/09/19,"2018, theatre, literature","2018 (#56), theatre (#51), literature (#81)",read,,,,1,,,0,,,,,
17190208,The Diary of Lady Murasaki,Murasaki Shikibu,"Shikibu, Murasaki",,"=""014043576X""","=""9780140435764""",3,3.84,Penguin Classics,Paperback,144,2005,1010,2018/08/16,2018/08/10,"2018, literature","2018 (#40), literature (#77)",read,,,,1,,,0,,,,,
12379467,The Bhagavad Gita,Krishna-Dwaipayana Vyasa,"Vyasa, Krishna-Dwaipayana",Eknath Easwaran,"=""""","=""""",4,4.12,Nilgiri Press,Kindle Edition,297,2009,-400,2018/09/28,2018/08/19,"2018, top-100, poetry, literature","2018 (#51), top-100 (#35), poetry (#22), literature (#78)",read,,,,1,,,0,,,,,
6563871,The Crucible,Arthur  Miller,"Miller, Arthur",Christopher Bigsby,"=""""","=""""",4,3.58,,Kindle Edition,180,,1953,2018/09/10,2018/09/09,"2018, theatre, top-1000, literature","2018 (#45), theatre (#43), top-1000 (#7), literature (#79)",read,,,,1,,,0,,,,,
8127528,The Count of Monte Cristo,Alexandre Dumas,"Dumas, Alexandre",Robin Buss,"=""""","=""""",4,4.25,Penguin Publishing,Kindle Edition,1316,2003,1844,2018/08/29,2018/07/29,"2018, top-1000, literature","2018 (#42), top-1000 (#5), literature (#76)",read,,,,1,,,0,,,,,
11452118,Varamo,César Aira,"Aira, César",Chris    Andrews,"=""0811217418""","=""9780811217415""",4,3.71,New Directions,Paperback,89,2012,1999,2018/02/16,2018/02/15,"2018, literature","2018 (#10), literature (#75)",read,,,,1,,,0,,,,,
179131,Resurrection Blues,Arthur  Miller,"Miller, Arthur",,"=""0143035487""","=""9780143035480""",3,3.47,Penguin Books,Paperback,128,2006,2006,2018/07/04,2018/07/03,"2018, literature, theatre","2018 (#29), literature (#52), theatre (#42)",read,,,,1,,,0,,,,,
2176,Flaubert's Parrot,Julian Barnes,"Barnes, Julian",,"=""0679731369""","=""9780679731368""",4,3.66,Vintage,Paperback,190,1990,1984,2017/12/31,2017/12/29,"2017, literature","2017 (#68), literature (#47)",read,,,,1,,,0,,,,,
18521,A Room of One's Own,Virginia Woolf,"Woolf, Virginia",,"=""0141183535""","=""9780141183534""",4,4.14,Penguin Books,Paperback,112,2000,1929,2018/10/02,2018/02/07,"2018, top-1000, literature","2018 (#55), top-1000 (#3), literature (#74)",read,,,,1,,,0,,,,,
1783073,The Book of Sand & Shakespeare's Memory,Jorge Luis Borges,"Borges, Jorge Luis",Andrew Hurley,"=""0143105299""","=""9780143105299""",4,4.14,Penguin Classics,Paperback,158,2007,1975,2018/05/22,2018/05/05,"2018, literature","2018 (#21), literature (#54)",read,,,,1,,,0,,,,,
19107,"Diary of a Madman, The Government Inspector,  Selected Stories",Nikolai Gogol,"Gogol, Nikolai","Ronald Wilks, Robert A. Maguire","=""0140449078""","=""9780140449075""",4,4.14,Penguin Classics,Paperback,330,2005,1835,2017/12/11,2017/12/01,"2017, literature, top-1000","2017 (#62), literature (#46), top-1000 (#10)",read,,,,1,,,0,,,,,
2157996,Homer's Odyssey,Simon Armitage,"Armitage, Simon",Homer,"=""0571229360""","=""9780571229369""",4,4.21,Faber and Faber,Paperback,272,2007,2004,2017/12/03,2017/12/03,"literature, poetry, 2017","literature (#44), poetry (#19), 2017 (#60)",read,,,,1,,,0,,,,,
13588404,A Thousand Mornings,Mary Oliver,"Oliver, Mary",,"=""1594204772""","=""9781594204777""",4,4.20,Penguin Press,Hardcover,82,2012,2012,2017/12/03,2017/12/03,"2017, poetry, literature","2017 (#57), poetry (#16), literature (#22)",read,,,,1,,,0,,,,,
16128472,Um Útero é do Tamanho de um Punho,Angélica Freitas,"Freitas, Angélica",,"=""8540502518""","=""9788540502512""",2,3.64,Cosac & Naify,Paperback,96,2012,2012,2017/12/22,2017/12/22,"2017, poetry, literature","2017 (#64), poetry (#20), literature (#73)",read,,,,1,,,0,,,,,
2214574,Lavinia,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""0151014248""","=""9780151014248""",3,3.78,"Harcourt, Inc.",Hardcover,279,2008,2008,2017/09/29,2017/09/21,"2017, literature","2017 (#37), literature (#72)",read,,,,1,,,0,,,,,
24374618,Glengarry Glen Ross,David Mamet,"Mamet, David",,"=""""","=""""",3,3.94,Grove Press,Kindle Edition,80,2014,1983,2018/09/14,2016/08/16,"2018, theatre, literature","2018 (#48), theatre (#45), literature (#71)",read,,,,1,,,0,,,,,
384597,Arcadia,Tom Stoppard,"Stoppard, Tom",,"=""0571169341""","=""9780571169344""",4,4.19,Faber  Faber,Paperback,97,1994,1993,2017/12/29,2017/03/11,"2017, theatre, literature","2017 (#67), theatre (#41), literature (#56)",read,,,,1,,,0,,,,,
12137,Buried Child,Sam Shepard,"Shepard, Sam",,"=""0307274977""","=""9780307274977""",4,3.91,Vintage,Paperback,120,2006,1979,2018/09/13,2015/11/02,"2018, theatre, literature","2018 (#47), theatre (#44), literature (#70)",read,,,,1,,,0,,,,,
18590882,Old Possum's Book of Practical Cats: with illustrations by Rebecca Ashdown,T.S. Eliot,"Eliot, T.S.",,"=""0571311865""","=""9780571311866""",3,4.08,Faber  Faber,Paperback,128,2014,1939,2017/11/25,2017/01/04,"2017, literature, poetry","2017 (#54), literature (#1), poetry (#18)",read,,,,1,,,0,,,,,
19012106,The Homecoming,Harold Pinter,"Pinter, Harold",,"=""""","=""""",4,3.73,Faber & Faber Plays,Kindle Edition,164,2013,1964,2018/10/07,2012/01/17,"2018, literature, theatre","2018 (#53), literature (#63), theatre (#50)",read,,,,1,,,0,,,,,
95558,Solaris,Stanisław Lem,"Lem, Stanisław","Joanna Kilmartin, Steve Cox","=""""","=""""",4,3.98,Harcourt,Paperback,204,2002,1961,2018/04/15,2013/03/14,"2018, sci-fi, top-1000, literature","2018 (#16), sci-fi (#47), top-1000 (#8), literature (#67)",read,,,,1,,,0,,,,,
8899752,I Heard God Laughing: Poems of Hope and Joy,Hafez,"Hafez, Hafez",,"=""144062853X""","=""9781440628535""",3,4.51,Penguin Books,ebook,112,2006,1996,2018/12/02,2015/04/18,"2018, poetry, literature","2018 (#68), poetry (#25), literature (#69)",read,,,,1,,,0,,,,,
28502000,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",Neil Gaiman,"=""1451673310""","=""9781451673319""",4,3.99,Simon & Schuster,Paperback,253,2013,1953,2018/05/25,2012/10/26,"2018, sci-fi, literature, top-1000","2018 (#23), sci-fi (#48), literature (#53), top-1000 (#6)",read,,,,1,,,0,,,,,
16564,Fictions,Jorge Luis Borges,"Borges, Jorge Luis",Andrew Hurley,"=""""","=""""",5,4.45,Penguin (Penguin Modern Classics),Paperback,179,2000,1944,2018/07/05,2011/09/20,"2018, top-100, literature","2018 (#31), top-100 (#34), literature (#51)",read,,,,1,,,0,,,,,
3666871,The Aeneid,Virgil,"Virgil, Virgil","Elaine Fantham, Frederick Ahl","=""0199231958""","=""9780199231959""",5,3.84,Oxford University Press,Paperback,544,2008,-19,2017/10/24,2011/02/27,"2017, poetry, spectacular, top-100, literature","2017 (#44), poetry (#15), spectacular (#37), top-100 (#32), literature (#3)",read,,,,2,,,0,,,,,
19108,Dead Souls,Nikolai Gogol,"Gogol, Nikolai","Richard Pevear, Larissa Volokhonsky","=""1400043190""","=""9781400043194""",4,3.99,Everyman's Library,Hardcover,445,2004,1842,2017/11/29,2011/12/31,"2017, top-100, literature","2017 (#56), top-100 (#33), literature (#2)",read,,,,1,,,0,,,,,
12118,Henry IV,Luigi Pirandello,"Pirandello, Luigi",Tom Stoppard,"=""0802141943""","=""9780802141941""",5,3.91,"Grove/Atlantic, Inc.",Paperback,80,2005,1922,2015/01/31,2015/01/21,"2015, theatre, spectacular, literature, top-1000","2015 (#11), theatre (#29), spectacular (#33), literature (#65), top-1000 (#25)",read,,,,1,,,0,,,,,
398105,Death of a Salesman,Arthur  Miller,"Miller, Arthur",Christopher Bigsby,"=""""","=""""",5,3.51,Penguin Books,Paperback,140,1998,1949,2015/08/31,2015/08/31,"2015, theatre, literature, spectacular, top-1000","2015 (#59), theatre (#4), literature (#59), spectacular (#39), top-1000 (#23)",read,,,,1,,,0,,,,,
18490513,One Day in the Life of Ivan Denisovich,Aleksandr Solzhenitsyn,"Solzhenitsyn, Aleksandr","H.T. Willetts, Katherine Shonk","=""0374534683""","=""9780374534684""",4,3.95,"Farrar, Straus and Giroux",Paperback,208,2014,1962,2016/09/16,2012/01/05,"2016, literature, top-1000","2016 (#59), literature (#64), top-1000 (#20)",read,,,,1,,,0,,,,,
25472776,The Vegetarian,Han Kang,"Kang, Han",Deborah     Smith,"=""0553448196""","=""9780553448191""",5,3.58,Hogarth,ebook,208,2016,2007,2016/11/20,2016/11/18,"2016, literature, top-1000","2016 (#72), literature (#21), top-1000 (#13)",read,,,,1,,,0,,,,,
18635345,"Three Plays: Six Characters in Search of an Author, Henry IV, the Mountain Giants",Luigi Pirandello,"Pirandello, Luigi",Anthony Mortimer,"=""0199641196""","=""9780199641192""",5,3.89,Oxford University Press,Paperback,203,2014,2014,2017/02/22,2016/11/10,"theatre, 2017, literature, top-1000","theatre (#30), 2017 (#1), literature (#23), top-1000 (#12)",read,,,,1,,,0,,,,,
2029169,Three Sisters,Anton Chekhov,"Chekhov, Anton",Stephen Mulrine,"=""1854592211""","=""9781854592217""",5,3.74,Nick Hern Books,Paperback,128,2001,1900,,2011/12/31,"2017, theatre, literature, top-1000","2017 (#24), theatre (#34), literature (#5), top-1000 (#11)",read,,,,1,,,0,,,,,
41433634,"Heroes: Mortals and Monsters, Quests and Adventures (Stephen Fry's Great Mythology, #2)",Stephen Fry,"Fry, Stephen",,"=""0241380375""","=""9780241380376""",4,4.31,Michael Joseph,Paperback,415,2018,2018,2018/12/13,2018/12/03,2018,2018 (#72),read,,,,1,,,0,,,,,
23013953,Gut: The Inside Story of Our Body’s Most Underrated Organ,Giulia Enders,"Enders, Giulia",Jill Enders,"=""1771641495""","=""9781771641494""",5,4.04,Greystone Books,Paperback,273,2015,2014,2018/07/01,2016/03/09,"2018, science","2018 (#28), science (#11)",read,,,,1,,,0,,,,,
28469089,The Zurau Aphorisms,Franz Kafka,"Kafka, Franz",,"=""129920905X""","=""9781299209053""",3,3.76,Schocken Books,ebook,144,2009,1931,2016/12/11,2016/12/02,"2016, literature","2016 (#76), literature (#19)",read,,,,1,,,0,,,,,
23995249,The Invention of Nature: Alexander von Humboldt's New World,Andrea Wulf,"Wulf, Andrea",,"=""038535066X""","=""9780385350662""",0,4.34,Knopf,Hardcover,473,2015,2015,,2018/12/05,to-read,to-read (#594),to-read,,,,0,,,0,,,,,
9639,Essays,George Orwell,"Orwell, George",John Carey,"=""0375415033""","=""9780375415036""",0,4.33,Everyman's Library Classics,Hardcover,1369,2002,1941,,2013/03/14,to-read,to-read (#188),to-read,,,,0,,,0,,,,,
133951,Tales from Ovid: 24 Passages from the Metamorphoses,Ovid,"Ovid, Ovid",Ted Hughes,"=""0374525870""","=""9780374525873""",0,4.24,"Farrar, Straus and Giroux",Paperback,257,1999,1997,,2018/12/01,to-read,to-read (#593),to-read,,,,0,,,0,,,,,
160149,The Call of Cthulhu and Other Weird Stories,H.P. Lovecraft,"Lovecraft, H.P.",S.T. Joshi,"=""0141182342""","=""9780141182346""",0,4.22,Penguin Classics,Paperback,420,1999,1926,,2018/12/01,to-read,to-read (#592),to-read,,,,0,,,0,,,,,
37588678,"1,000 Books to Read Before You Die: A Life-Changing List",James Mustich,"Mustich, James",,"=""1523504455""","=""9781523504459""",5,4.13,Workman Publishing Company,Hardcover,960,2018,2018,2018/11/24,2018/10/27,2018,2018 (#67),read,,,,1,,,0,,,,,
29501859,Austerity Measures: The New Greek Poetry,Karen Van Dyck,"Dyck, Karen Van","Παναγιώτης Ιωαννίδης, Κατερίνα Ηλιοπούλου, Στάθης Αντωνίου, Άννα Γρίβα, Φοίβη Γιαννίση, Εύα Στεφανή, Κρυστάλλη Γλυνιαδάκη, Κυόκο Κισίντα, Jazra Khaleed, Στάθης Μπαρούτσος, Δανάη Σιώζιου, Δημήτρης Αθηνάκης, Γιάννης Μουντελάς, Παυλίνα Μάρβιν, Θωμάς Ιωάννου, Θωμάς Τσαλαπάτης, Ζ. Δ. Αϊναλής, Σταμάτης Πολενάκης, Έλενα Πέγκα, Απόστολος Θηβαίος, Δημοσθένης Παπαμάρκος, Dimitris Athinakis, Έλενα Πολυγένη, Γιώργος Αλισάνογλου, Γλυκερία Μπασδέκη, Γιάννης Παλαβός, Έλσα Κορνέτη, Αγγελική Σιγούρου, Όλγα Παπακώστα, Χλόη Κουτσουμπέλη, Βασίλης Αμανατίδης, Γιάννης Ευθυμιάδης, Κυριάκος Συφιλτζόγλου, Γεωργία Τριανταφυλλίδου, Δημήτρης Άλλος, Γιάννα Μπούκοβα, Θοδωρής Χιώτης, Χρήστος Αγγελάκος, Γιάννης Λειβαδάς, Momčilo Radić, Γκαζμέντ Καπλάνι, Γιάννης Στίγκας, Gazmend Kapllani, Γιάννης Δούκας, Δούκας Καπάνταης, Δήμητρα Κωτούλα, Θοδωρής Ρακόπουλος, Στάθης Γουργουρής, Mehmet Yaşın, Hiva Panahi","=""0241250625""","=""9780241250624""",0,4.28,Penguin,Paperback,496,2016,2016,,2018/11/26,to-read,to-read (#591),to-read,,,,0,,,0,,,,,
35356384,How Democracies Die: What History Reveals About Our Future,Steven Levitsky,"Levitsky, Steven",Daniel Ziblatt,"=""1524762938""","=""9781524762933""",0,4.22,Crown Publishing Group (NY),Hardcover,320,2018,2018,,2018/11/26,to-read,to-read (#590),to-read,,,,0,,,0,,,,,
92508,The Bridge of San Luis Rey,Thornton Wilder,"Wilder, Thornton",,"=""0060088877""","=""9780060088873""",0,3.80,Harper Perennial Modern Classics,paperback,160,2003,1927,,2018/11/24,to-read,to-read (#589),to-read,,,,0,,,0,,,,,
27059,Her Smoke Rose Up Forever,James Tiptree Jr.,"Jr., James Tiptree",,"=""1892391201""","=""9781892391209""",0,4.21,Tachyon Publications,Paperback,508,2004,1990,,2018/11/20,to-read,to-read (#588),to-read,,,,0,,,0,,,,,
9574990,Frank Sinatra Has a Cold and Other Essays,Gay Talese,"Talese, Gay",,"=""0141194154""","=""9780141194158""",0,4.32,Penguin Classics,Paperback,196,2011,1965,,2018/11/19,to-read,to-read (#587),to-read,,,,0,,,0,,,,,
875441,Someone Knows My Name,Lawrence Hill,"Hill, Lawrence",,"=""0393065782""","=""9780393065787""",0,4.46,W.W. Norton & Company,Hardcover,489,2007,2007,,2018/11/16,to-read,to-read (#586),to-read,,,,0,,,0,,,,,
29380,Animal Liberation,Peter Singer,"Singer, Peter",,"=""0060011572""","=""9780060011574""",0,4.25,Ecco Press,Paperback,352,2001,1977,,2018/11/12,to-read,to-read (#585),to-read,,,,0,,,0,,,,,
61049,Autobiography of Red,Anne Carson,"Carson, Anne",,"=""037570129X""","=""9780375701290""",0,4.32,Vintage,Paperback,149,1999,1998,,2018/11/09,to-read,to-read (#584),to-read,,,,0,,,0,,,,,
12329009,Postwar: A History of Europe Since 1945,Tony Judt,"Judt, Tony",,"=""""","=""""",5,4.34,,Kindle Edition,960,,2005,2018/03/24,2013/08/16,"spectacular, 2018","spectacular (#38), 2018 (#15)",read,,,,1,,,0,,,,,
35540789,Mythos: A Retelling of the Myths of Ancient Greece,Stephen Fry,"Fry, Stephen",,"=""0718188748""","=""9780718188740""",5,4.24,Michael Joseph,Paperback,442,2017,2017,2018/01/28,2018/01/15,2018,2018 (#7),read,,,,2,,,0,,,,,
30965703,Homo Deus: A Brief History of Tomorrow,Yuval Noah Harari,"Harari, Yuval Noah",,"=""1784703931""","=""9781784703936""",5,4.26,Vintage,Paperback,513,2017,2017,2018/08/08,2018/03/13,2018,2018 (#38),read,,,,1,,,0,,,,,
10409199,At Home: A Short History of  Life,Bill Bryson,"Bryson, Bill",,"=""0767919394""","=""9780767919395""",4,3.97,Anchor,Paperback,592,2011,2010,2018/07/20,2018/07/09,2018,2018 (#35),read,,,,1,,,0,,,,,
38820046,21 Lessons for the 21st Century,Yuval Noah Harari,"Harari, Yuval Noah",,"=""0525512179""","=""9780525512172""",4,4.19,Spiegel & Grau,Hardcover,372,2018,2018,2018/09/13,2018/08/01,2018,2018 (#46),read,,,,1,,,0,,,,,
28815,Influence: The Psychology of Persuasion,Robert B. Cialdini,"Cialdini, Robert B.",,"=""006124189X""","=""9780061241895""",3,4.19,Harper Business,Paperback,320,2006,1984,2018/08/30,2018/07/09,2018,2018 (#44),read,,,,1,,,0,,,,,
159069,"A Wrinkle in Time (Time Quintet, #1)",Madeleine L'Engle,"L'Engle, Madeleine",Anna Quindlen,"=""0312367546""","=""9780312367541""",2,4.00,Square Fish,Paperback,247,2007,1962,2018/10/08,2018/01/21,"2018, children, sci-fi","2018 (#54), children (#19), sci-fi (#49)",read,,,,1,,,0,,,,,
39076585,Vue.js: Up and Running: Building Accessible and Performant Web Apps,Callum Macrae,"Macrae, Callum",,"=""""","=""""",3,3.89,O'Reilly Media,Kindle Edition,174,2018,,2018/11/06,2018/10/30,2018,2018 (#61),read,,,,1,,,0,,,,,
59780,Cosmicomics,Italo Calvino,"Calvino, Italo",William Weaver,"=""0156226006""","=""9780156226004""",0,4.20,Mariner Books,Paperback,153,1976,1965,,2018/11/04,to-read,to-read (#583),to-read,,,,0,,,0,,,,,
9541,The Shadow of the Sun,Ryszard Kapuściński,"Kapuściński, Ryszard",Klara Glowczewska,"=""0679779078""","=""9780679779070""",0,4.38,Vintage,Paperback,336,2002,1998,,2018/11/04,to-read,to-read (#582),to-read,,,,0,,,0,,,,,
3140,"The Bridge on the Drina (Bosnian Trilogy, #1)",Ivo Andrić,"Andrić, Ivo","Lovett F. Edwards, William H. McNeill","=""0226020452""","=""9780226020457""",0,4.33,University of Chicago Press,Paperback,314,1977,1945,,2018/11/04,to-read,to-read (#581),to-read,,,,0,,,0,,,,,
196742,"Under a Cruel Star: A Life in Prague, 1941-1968",Heda Margolius Kovály,"Kovály, Heda Margolius","Helen Epstein, Franci Epstein","=""0841913773""","=""9780841913776""",0,4.28,Holmes & Meier Publishers,Paperback,192,1997,1973,,2018/10/30,to-read,to-read (#580),to-read,,,,0,,,0,,,,,
306090,The Fatal Shore: The Epic of Australia's Founding,Robert Hughes,"Hughes, Robert",,"=""0394753666""","=""9780394753669""",0,4.07,Vintage Books,Paperback,688,1988,1986,,2018/10/29,to-read,to-read (#579),to-read,,,,0,,,0,,,,,
188458,A High Wind in Jamaica,Richard Hughes,"Hughes, Richard",Francine Prose,"=""0940322153""","=""9780940322158""",0,3.78,The New York Review of Books,Paperback,279,1999,1929,,2018/10/29,to-read,to-read (#578),to-read,,,,0,,,0,,,,,
37860165,Fryderyk Chopin: A Life and Times,Alan Walker,"Walker, Alan",,"=""0374159068""","=""9780374159061""",0,4.37,"Farrar, Straus and Giroux",Hardcover,768,2018,2018,,2018/10/20,to-read,to-read (#577),to-read,,,,0,,,0,,,,,
23664702,The Girl on the Train,Paula Hawkins,"Hawkins, Paula",,"=""0552779776""","=""9780552779777""",4,3.92,Black Swan,Paperback,409,2016,2015,2018/10/17,2018/10/15,2018,2018 (#57),read,,,,1,,,0,,,,,
18585282,Salt,Nayyirah Waheed,"Waheed, Nayyirah",,"=""""","=""""",0,4.34,CreateSpace,Paperback,251,2013,2013,,2018/10/17,to-read,to-read (#576),to-read,,,,0,,,0,,,,,
35068612,The Rise and Fall of the Dinosaurs: A New History of a Lost World,Stephen Brusatte,"Brusatte, Stephen",,"=""0062490451""","=""9780062490452""",0,4.15,William Morrow,ebook,416,2018,2018,,2018/10/17,to-read,to-read (#575),to-read,,,,0,,,0,,,,,
359954,The Theatre of the Absurd,Martin Esslin,"Esslin, Martin",,"=""1400075238""","=""9781400075232""",0,4.17,Vintage,Paperback,480,2004,1961,,2018/10/07,to-read,to-read (#574),to-read,,,,0,,,0,,,,,
1056451,The Adapted Mind: Evolutionary Psychology and the Generation of Culture,Jerome H. Barkow,"Barkow, Jerome H.","Leda Cosmides, John Tooby","=""0195101073""","=""9780195101072""",0,4.16,"Oxford University Press, USA",Paperback,688,1995,1992,,2018/10/01,to-read,to-read (#573),to-read,,,,0,,,0,,,,,
312260,The History Boys,Alan Bennett,"Bennett, Alan",,"=""0571224644""","=""9780571224647""",0,4.06,Faber  Faber,Paperback,109,2004,2004,,2018/09/26,to-read,to-read (#572),to-read,,,,0,,,0,,,,,
133974,The Pillowman,Martin McDonagh,"McDonagh, Martin",,"=""0571220320""","=""9780571220328""",0,4.35,Faber  Faber,Paperback,104,2003,2003,,2018/09/26,to-read,to-read (#571),to-read,,,,0,,,0,,,,,
40363545,Getting to Know Vue.Js: Learn to Build Single Page Applications in Vue from Scratch,Brett Nelson,"Nelson, Brett",,"=""1484237803""","=""9781484237809""",2,2.00,Apress,Paperback,265,2018,,,2018/09/16,2018,2018 (#49),read,,,,1,,,0,,,,,
36992441,Talking to My Daughter About the Economy: A Brief History of Capitalism,Yanis Varoufakis,"Varoufakis, Yanis",,"=""""","=""""",4,4.06,Vintage,Paperback,288,2018,2013,2018/09/06,2018/09/06,2018,2018 (#43),read,,,,1,,,0,,,,,
34673467,Adults in the Room: My Battle with Europe's Deep Establishment,Yanis Varoufakis,"Varoufakis, Yanis",,"=""""","=""""",0,4.34,Vintage Digital,Kindle Edition,560,2017,2017,,2018/09/03,to-read,to-read (#570),to-read,,,,0,,,0,,,,,
38364923,Vietnam: An Epic Tragedy 1945-1975,Max Hastings,"Hastings, Max",,"=""0008132984""","=""9780008132989""",0,4.43,William Collins,Hardcover,755,2018,2018,,2018/09/02,to-read,to-read (#569),to-read,,,,0,,,0,,,,,
82120,The Worldly Philosophers,Robert L. Heilbroner,"Heilbroner, Robert L.",,"=""068486214X""","=""9780684862149""",0,4.14,Touchstone/Simon & Schuster (NY),Paperback,368,1999,1953,,2018/08/29,to-read,to-read (#568),to-read,,,,0,,,0,,,,,
8129142,The Joy of Clojure,Michael Fogus,"Fogus, Michael",Chris Houser,"=""1935182641""","=""9781935182641""",0,4.17,Manning Publishing,Paperback,328,2011,2010,,2018/08/24,to-read,to-read (#567),to-read,,,,0,,,0,,,,,
13541678,Functional Programming in Scala,Rúnar Bjarnason,"Bjarnason, Rúnar",Paul Chiusano,"=""1617290653""","=""9781617290657""",0,4.42,Manning Publications,Paperback,346,2013,2013,,2018/08/12,to-read,to-read (#566),to-read,,,,0,,,0,,,,,
1102116,Half of a Yellow Sun,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""""","=""""",0,4.32,Anchor Books,Paperback,541,2007,2006,,2018/08/11,to-read,to-read (#565),to-read,,,,0,,,0,,,,,
38385947,The Soul of America: The Battle for Our Better Angels,Jon Meacham,"Meacham, Jon",,"=""""","=""""",0,4.24,Random House,Kindle Edition,372,2018,2018,,2018/08/11,to-read,to-read (#564),to-read,,,,0,,,0,,,,,
28964338,Penguin Classics: A Complete Annotated Listing,Penguin Classics,"Classics, Penguin",,"=""""","=""9780147543875""",5,3.87,Penguin Random House,Paperback,458,2016,1969,,2018/08/03,2018,2018 (#37),read,,,,1,,,0,,,,,
38470225,"Roller-Coaster: Europe, 1950-2017",Ian Kershaw,"Kershaw, Ian",,"=""0241187168""","=""9780241187166""",0,4.23,Allen Lane,Hardcover,656,2018,2018,,2018/08/01,to-read,to-read (#563),to-read,,,,0,,,0,,,,,
31252600,"Microservice Architecture: Aligning Principles, Practices, and Culture",Irakli Nadareishvili,"Nadareishvili, Irakli","Ronnie Mitra, Matt McLarty, Amundsen  Mike","=""1491956259""","=""9781491956250""",3,3.54,O'Reilly Media,Paperback,146,2016,,2018/07/23,2018/07/22,2018,2018 (#36),read,,,,1,,,0,,,,,
37646821,Effective Java,Joshua Bloch,"Bloch, Joshua",,"=""""","=""""",0,4.49,Addison-Wesley Professional,Kindle Edition,418,2017,2001,,2018/07/14,to-read,to-read (#562),to-read,,,,0,,,0,,,,,
880735,The Mathematical Theory of Communication,Claude Shannon,"Shannon, Claude",Warren Weaver,"=""0252725484""","=""9780252725487""",0,4.37,University of Illinois Press,Paperback,125,1963,1949,,2018/07/14,to-read,to-read (#561),to-read,,,,0,,,0,,,,,
